"","substanceBXH","moduleColor","GS.weight","p.GS.weight","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise"
"TP53RK","TP53RK","red",-0.0835591466997061,0.628023961782223,-0.162393092912789,0.344009232633935,0.0185995170473548,0.914259200265661,-0.451252238538391,0.00573859492394626,0.278412890405099,0.10013163352631,0.619832139183186,5.542071477156e-05,0.394072443647627,0.0174010950495444,-0.0142813223700964,0.934115564924606,-0.0547544007118073,0.751114484238596,-0.369420659894829,0.0265959821084668,0.0844856879890484,0.624203456921658,0.359608866820258,0.0312283757520197
"UBE2V1","UBE2V1","red",-0.0783780470318088,0.649561243961342,-0.0638797370518179,0.711285429542344,-0.0532647237189086,0.75768014336863,-0.518363569344979,0.00120121028401846,0.465820794748085,0.00419414814766952,0.687695657101208,3.58802789954003e-06,0.63523499077809,3.15350239833165e-05,-0.163689701825286,0.340118047676792,0.123801732438751,0.471913011454417,-0.44329165315262,0.00677306102154397,0.116940292039089,0.49700117179018,0.528033440349532,0.000933181732324742
"GNE","GNE","red",0.0749589001636196,0.663930469693535,0.00760368736899826,0.96489435240684,-0.416596107868565,0.0114897738971895,-0.417766565308993,0.0112361504657401,0.154460918004966,0.368400694986087,0.667910355940313,8.56337562783798e-06,0.335362044992465,0.0455560481921222,-0.275470125274087,0.103922699211681,0.237519891215309,0.163052317329871,-0.160607266662682,0.349412812200712,0.153646554300672,0.370961673111718,0.30083430031381,0.0746088611365443
"BCL2L10","BCL2L10","red",-0.0733999766927083,0.670521734543601,0.0961560916199426,0.57693259761697,0.193453876131111,0.258274514978768,0.103259999946705,0.548972691731994,-0.184766779715326,0.280677665998072,-0.497815901233349,0.00200540356068031,-0.132629466029501,0.440642708828705,0.0818801523982725,0.634971393693623,-0.0895933702194314,0.603317434059194,0.0311358634810794,0.856943997631157,0.0871055805407269,0.613452945681603,-0.0741534416129118,0.667332956915234
"PDCD5","PDCD5","red",-0.0704910681889708,0.682885521192928,0.0267612236183921,0.876877909980019,-0.134089153535633,0.435583844480771,-0.488679890977306,0.00249364505217439,0.354407839968442,0.0339400784690825,0.765859775355907,5.24883265663808e-08,0.623671653192709,4.82890518793634e-05,-0.21567827007836,0.206470335830639,0.197288186083829,0.248773941963129,-0.508053029415878,0.00155967827046122,0.10654571994452,0.536260476024052,0.605556574761096,9.10644874110462e-05
"EI24","EI24","red",-0.0700431829517792,0.684796514907605,-0.188929366656352,0.269790369921335,-0.0727411598219354,0.673314602638536,-0.521578429795031,0.0011054079302658,0.414604565330254,0.0119324648713699,0.808456109605928,2.46582211653796e-09,0.642848894746999,2.35924690227664e-05,-0.135893483847799,0.429375012241201,-0.1206015462414,0.483530419172867,-0.294838347447742,0.0808738637502276,0.0540446781586691,0.754240427562965,0.459241947676748,0.00484009648586901
"LRIG1","LRIG1","red",-0.0683127613638224,0.692197738928571,-0.131620318445711,0.444158849067033,0.154642346691113,0.367831580314041,-0.191314199778919,0.263679218898119,0.0307127124788946,0.858868567127759,0.490084748379987,0.00241240611087738,0.275698254383158,0.103624970885299,0.0496541331341228,0.773662205583299,0.0757931015688951,0.66041352736329,-0.198504827298036,0.245808805671406,-0.18259525799205,0.286468807864953,0.0521280405227505,0.762701286612764
"TLR5","TLR5","red",-0.0602638138848468,0.726984526654812,0.0285597930400939,0.868672628347832,-0.272700342241496,0.107589481285177,-0.338073879808316,0.0437297494603527,0.158734573586622,0.355134173171747,0.55626778177058,0.000426986564490353,0.141805436636906,0.409379363272816,-0.351547619778089,0.0355113883280105,0.316635354393287,0.0599040602399847,0.00130981848964073,0.993950857976913,0.15253708273252,0.374467626324955,0.22877933888522,0.179559843226841
"BIK","BIK","red",-0.0455752128382348,0.791827864407334,0.181368913693942,0.289773099898077,0.182760962025845,0.286024202451052,0.296862107345125,0.0787152837624589,-0.0492619667446111,0.775403767295095,-0.354131267809241,0.0340894945449078,-0.159435307326457,0.352986748707227,-0.212823714906631,0.212686238478434,0.190231964721836,0.266441053063937,0.161028517935827,0.348133569966401,0.178440362863835,0.297762600727893,-0.101000951534777,0.557794345577522
"RMDN3","RMDN3","red",-0.0086999015610279,0.959837042185849,-0.119562701334527,0.487333268402434,-0.139022946915875,0.418723689476434,-0.178474068632312,0.29766985477684,0.229799864167145,0.177573576105284,0.447165059816441,0.00625131286655696,0.129291998119501,0.452329396521463,-0.0244534080086631,0.88742485577251,0.00187850003863304,0.991324596704429,-0.0407879737701242,0.813285911478417,0.0945035304217637,0.583527464440574,0.168407455926537,0.326188458362942
"CD27","CD27","red",-0.00173243846294649,0.99199912466431,-0.00443773417459959,0.979507152465135,0.0937732815105567,0.586452310995575,-0.131005362833026,0.446308996289874,-0.0536729510726266,0.755879223403144,0.369798269690613,0.0264297047299414,0.156915244488675,0.360746228396964,-0.0599225358878649,0.728472024460286,0.155499799715725,0.365148961003133,-0.00459188531856475,0.978795461035718,-0.0451114287382436,0.793900395248771,0.0190063629378971,0.912390845596598
"UNC13B","UNC13B","turquoise",-0.557726344021754,0.000409304038560862,-0.605195790611911,9.21862417913737e-05,0.469060055691268,0.00390451462619303,-0.290972737498956,0.0851242611247579,0.220617343295223,0.1960150997165,0.122594201544652,0.476279276923049,-0.0856790801204297,0.619296814605029,-0.025628519911179,0.882051983420167,-0.291974325116466,0.0840067750030727,0.0564194546003849,0.743796198510368,-0.16379891057608,0.339791542112651,-0.371819281000706,0.0255542810708444
"RPS19","RPS19","turquoise",0.46589586449106,0.00418723100157552,0.739914285334902,2.5136070242703e-07,-0.257966822792948,0.128757909096325,0.289452629154718,0.0868421553299194,-0.150041022707518,0.382426423406529,-0.0245381806439769,0.887037088158423,0.0170217750629981,0.921508842560989,0.166812182048303,0.330858456250678,0.300442654998605,0.0750061561240038,-0.138989383299215,0.418837131314419,0.148758642644842,0.386553557529666,0.572442817380791,0.000264167697912444
"STMN1","STMN1","turquoise",0.450507485222761,0.00582922721276203,0.63184948887432,3.57889532128853e-05,-0.410118954295445,0.0129826756889802,0.0966816402405685,0.574842349244057,-0.0709298115583315,0.681015413415541,0.109746497071048,0.524014596047728,0.140716035827027,0.413023655574102,0.0240466780029382,0.889285679621844,0.240933856507925,0.15691120002623,-0.201260487705688,0.239180647943196,0.30698907714331,0.0685784229555158,0.518694045044862,0.00119103560958275
"TMSB4X","TMSB4X","turquoise",0.436479148272279,0.00778156374468196,0.744497023504775,1.9321131202648e-07,-0.332727356548063,0.0473886824744153,0.169358745921461,0.323423232644288,-0.0251790974820528,0.884106243577965,0.0726126724049691,0.673859791931094,0.180377698824507,0.292461690064859,0.142323759895277,0.407651889716412,0.254099829404034,0.134793844891816,-0.225652834012817,0.18574307217103,0.254264779582443,0.134532187455158,0.730906686370755,4.15116912905113e-07
"RAP1B","RAP1B","turquoise",0.412002680234886,0.0125325063894808,0.729369585571389,4.51328131499357e-07,-0.296998706574368,0.0785712133764047,0.0354818568588397,0.837226519112392,-0.0187374445248101,0.913625745966441,0.023323311064543,0.89259657776731,0.296324443956326,0.0792843488489467,0.00439018905645183,0.979726663918061,0.21245519114337,0.213498017196974,-0.379610072863864,0.0224006346589012,0.298895710840193,0.0765915646742326,0.697138815913748,2.31231946765456e-06
"PRMT2","PRMT2","turquoise",0.408845372040529,0.0132947090296507,0.582896056336976,0.000191093458738606,-0.234915752594079,0.16785170998723,0.128225822867938,0.456097714676442,0.0630850737895039,0.714725833624176,0.18477839709457,0.280646889786961,0.319287647977498,0.0576781645030785,0.307185030754703,0.0683929113934436,-0.00272850990859827,0.98739929251758,-0.303584266644916,0.071865270471266,0.317208961648038,0.0594169955856886,0.706263912353416,1.4882915413051e-06
"GNL3","GNL3","turquoise",0.405495111916362,0.01414590592753,0.617604234044428,5.99825827407204e-05,-0.251883219502133,0.138346538100867,-0.0366811152676575,0.831802185764965,0.0429462021341162,0.803594417809072,0.0254208661045712,0.883001052621676,0.253041779259393,0.136481149193365,0.024533098157652,0.887060335777962,0.247622514703129,0.145368120972299,-0.464460198765711,0.00432124348280412,0.134422562195563,0.434432850731283,0.719779330345524,7.51169814028704e-07
"RGS2","RGS2","turquoise",-0.400163730265619,0.015594922067215,0.0351559985371098,0.838701688788241,0.122805473045369,0.475513825816991,-0.42373638805252,0.0100151561923019,0.334761862545803,0.0459684230956866,0.642952081614003,2.34986006004654e-05,0.447430923117097,0.00621680410301709,-0.194897541413159,0.254669635306647,-0.000920427890629807,0.995749163059937,-0.48313016684712,0.00283839297848574,0.479847485066092,0.00306128003287029,0.490611682100543,0.00238253679688819
"RSL1D1","RSL1D1","turquoise",0.395052270820534,0.017099268925883,0.382294235126118,0.0213919371344956,-0.390334746823876,0.018593729442401,-0.0928163630616615,0.590294824172567,0.216447021853309,0.204818108309235,0.115450664594343,0.50253603871828,0.338119531610031,0.0436995181292672,0.0525870585305537,0.760672476041846,0.234056411383793,0.1694574722206,-0.19872277005907,0.24528015690081,-0.102517766226142,0.551863871269576,0.578203835479184,0.000221289829563433
"ATF4","ATF4","turquoise",0.394478452410411,0.0172754912802668,0.625149911814488,4.57724273917071e-05,-0.187440010529387,0.273653544775421,0.0126514078574261,0.94162123931802,0.115528218248423,0.502247114020562,0.156735221494265,0.361304416124163,0.342357998887002,0.0409652983096791,0.124187583725502,0.470522282258213,0.182899158859276,0.285653743154682,-0.463026644676067,0.00445874677343879,0.180247062348651,0.292817220270483,0.792666595147938,8.31586084396382e-09
"TERF2","TERF2","turquoise",0.3887546786364,0.0191180441978329,0.547289795930715,0.000551620001095004,-0.183812243534695,0.283213856871768,-0.0261164869642828,0.879822398224007,0.095697503296193,0.578759316969707,0.283647247188797,0.0936498000592742,0.419565769534925,0.0108555473941237,0.378733093885173,0.0227386342096091,0.11661563038437,0.498204835911792,-0.468229763822709,0.00397704962801836,0.181985518435437,0.288108654378994,0.721574599678808,6.83928561683592e-07
"XIAP","XIAP","turquoise",0.38529074406011,0.0203107645658083,0.648223774872529,1.91306866266124e-05,-0.179620230969775,0.294527009718671,0.134206638430338,0.435178071434505,-0.121721359152077,0.479448468208687,0.0227361884728028,0.895285194343593,0.0186329125233011,0.914105821341239,-0.154325824097132,0.36882480414284,0.237689174978765,0.162743787537675,-0.226922778900307,0.183213647555198,0.236654221391871,0.164636638468632,0.55211336235005,0.000481140576914503
"MS4A2","MS4A2","turquoise",-0.380558353628272,0.0220398578593286,-0.485284889609117,0.00269990219925391,0.0994221470019582,0.563998460199502,-0.101649148313588,0.555256391285355,-0.0406804584701546,0.813769434875013,0.252391465061346,0.137525919313279,0.0112182890195591,0.948224794468475,-0.385323031430612,0.0202993676126351,0.0271655009837766,0.875032417574171,0.341588346070262,0.0414512371339179,-0.303075555483497,0.0723667609303109,-0.399240347481861,0.0158581370409063
"DYRK2","DYRK2","turquoise",0.379809895563523,0.022324206546169,0.282427528840784,0.0951306833656862,-0.35466049506766,0.0338040510669466,-0.048915258380865,0.776944355011972,-0.0935170635899667,0.587480069768379,0.306617457849227,0.0689313237021402,0.30211793704026,0.0733182058581262,-0.0353961996316151,0.837614239021529,0.201198930204651,0.239327383414988,-0.173522626009604,0.311491969527468,-0.158606718018339,0.355526838924078,0.325746616528398,0.0525316793635365
"AFP","AFP","turquoise",-0.379324119076689,0.022510383840334,-0.479221235596178,0.00310548898886614,0.345295505014032,0.0391528259658249,0.0121927500347558,0.943734256346945,0.0174712151096503,0.919443028896327,0.129829354896461,0.450436537074081,-0.331895148561427,0.0479796937877462,-0.0860281880292018,0.617864499107912,-0.0969344949202098,0.573837898645286,0.495841454403475,0.0021031646812737,-0.100946967594796,0.558005957586154,-0.459478008847004,0.00481551311335651
"NCKAP1","NCKAP1","turquoise",0.376326959188774,0.0236877820325118,0.725294027700146,5.61864475285853e-07,-0.224515780624531,0.188028644085506,0.0861284101336609,0.617453565023305,-0.14832705049847,0.387948383844296,-0.0392371606019556,0.820266803964815,0.00836986653644261,0.961359482986941,-0.0816423553234034,0.635957867826004,0.29143468272308,0.0846074443824962,-0.278064835229039,0.100574449249987,0.243885216815187,0.151738682691964,0.605486812508381,9.12804288820823e-05
"HMGA1","HMGA1","turquoise",0.364023423317813,0.0290684039908941,0.560513991000809,0.000377314768268777,-0.376030581823978,0.0238069314634381,0.0135417593274123,0.937520560898209,0.0442468562512656,0.797767648209177,-0.048884198945301,0.777082407632533,0.00142967542414139,0.993397333591434,-0.0951448838083324,0.580964037087322,0.276968084324742,0.101979549015844,-0.113796012770556,0.508720352667526,0.131047734056967,0.446160667119821,0.505912054463686,0.00164492152803758
"RPS3","RPS3","turquoise",0.357671248383638,0.0322170731583478,0.602309093326221,0.000101619762615003,-0.214248640631192,0.209567470684548,-0.0409736189566443,0.812451178376846,0.106135556228612,0.537839605736362,0.316737576996003,0.0598170296562014,0.34340178354089,0.0403136541068594,0.113911141058067,0.508288827469641,0.105682322378047,0.539587144581393,-0.359980079046544,0.0310418270292527,0.260825655979287,0.12442625028094,0.825932513532127,5.59814642111455e-10
"DYNLL2","DYNLL2","turquoise",0.357406269339968,0.032354251342338,0.683739548775977,4.29251184316522e-06,-0.106327440441364,0.537100574297495,0.179124434919109,0.295883895043337,-0.050809801823049,0.768536380640501,0.0530990443889076,0.758411407005187,0.349248694656894,0.0368168615919031,0.177100567782216,0.30146416000338,0.31213621196073,0.0638349317595132,-0.464181232613484,0.00434770992086113,0.146339053341241,0.394410943293095,0.637863774307341,2.85540058252603e-05
"AKT1","AKT1","turquoise",0.355958269635153,0.0331123374363049,0.642665571872983,2.37600764573204e-05,-0.0740215807084329,0.667890600129599,0.467861327347974,0.00400960882422389,-0.24637025634798,0.14748052789554,0.0551558293369571,0.749348130916254,0.173295887322309,0.312134439777478,0.260258841647385,0.125276330769666,0.0222397553569188,0.897559413576643,-0.0751980031907304,0.662921698760132,0.130281627461213,0.448846717054591,0.380012809909083,0.0222468175898658
"TAB2","TAB2","turquoise",0.346343553750368,0.0385221289810212,0.666827804374738,8.96412536875216e-06,-0.296486360998363,0.0791126400763568,0.0807189440715674,0.639794372728663,-0.0898265907914363,0.60237096847833,-0.0479262548355747,0.781343548782417,0.320461207703915,0.0567144653283977,-0.103117863660946,0.549525793798208,0.241183833429602,0.156468209707641,-0.323042013383119,0.0546401706317714,0.159897392080171,0.351574974602234,0.614185973832157,6.76436420733919e-05
"HSP90AA1","HSP90AA1","turquoise",0.337771157592888,0.04393064374778,0.527532610113927,0.000945639255632408,-0.43897270796617,0.00739845662854985,-0.0774127624745504,0.653605610059836,0.115821309360206,0.501155966902076,0.0508982259757084,0.768144581041654,0.0925402330468411,0.591405680983326,-0.132862478053627,0.439833004259504,0.227535474957459,0.182002061549892,-0.209434253625599,0.220233031788359,0.435062523288198,0.00800667681679598,0.48685371997231,0.00260281186114677
"EPAS1","EPAS1","turquoise",-0.335965286653918,0.0451445759757482,0.0657661966980519,0.703140783288572,0.450809507522091,0.00579232540396716,-0.267891269879601,0.114187217815736,0.267615753239686,0.114574215575662,0.499930313906198,0.00190514800819277,0.597303546977863,0.000120057156311744,0.208525439034695,0.222287350737031,-0.123649794083376,0.472461238112842,-0.487104851582751,0.00258755639324501,0.196628547169359,0.250391525301368,0.590046484263582,0.000152145082526951
